Date,Australia/US,British/US,Canadian/US,Dutch/US,French/US,German/US,Japanese/US,Swiss/US
1981-06-03,0.879,0.5,1.21,2.625,5.58,2.361,223.4,2.09
1981-06-04,0.887,0.52,1.21,2.694,5.677,2.414,226.4,2.144
1981-06-05,0.888,0.52,1.21,2.685,5.71,2.411,227.8,2.135
1981-06-08,0.887,0.52,1.21,2.687,5.67,2.405,227.9,2.115
1981-06-09,0.887,0.52,1.21,2.673,5.713,2.403,228.1,2.112
1981-06-10,0.883,0.51,1.2,2.639,5.627,2.372,225.45,2.088
1981-06-11,0.883,0.51,1.21,2.674,5.704,2.405,226.1,2.115
1981-06-12,0.881,0.51,1.2,2.665,5.72,2.395,224.15,2.096
1981-06-15,0.875,0.5,1.2,2.611,5.603,2.346,219.7,2.045
1981-06-16,0.872,0.5,1.2,2.6,5.576,2.348,220.15,2.051
1981-06-17,0.87,0.5,1.21,2.609,5.581,2.349,220.9,2.048
1981-06-18,0.871,0.51,1.21,2.633,5.66,2.372,222.1,2.072
1981-06-19,0.873,0.51,1.21,2.643,5.638,2.378,223.35,2.068
1981-06-22,0.872,0.5,1.2,2.63,5.627,2.363,222.52,2.054
1981-06-23,0.869,0.5,1.2,2.617,5.668,2.356,221.8,2.034
1981-06-24,0.869,0.51,1.2,2.634,5.675,2.37,222.8,2.038
1981-06-25,0.871,0.51,1.2,2.659,5.718,2.393,225.45,2.039
1981-06-26,0.871,0.51,1.2,2.654,5.715,2.388,224.85,2.028
1981-06-29,0.871,0.51,1.2,2.66,5.709,2.393,225.85,2.034
1981-06-30,0.871,0.52,1.2,2.665,5.718,2.394,226.85,2.05
1981-07-01,0.872,0.53,1.2,2.681,5.735,2.413,228.25,2.075
1981-07-02,0.871,0.53,1.2,2.681,5.734,2.412,226.75,2.074
1981-07-03,0.873,0.53,1.2,2.685,5.736,2.416,228.5,2.075
1981-07-06,0.874,0.53,1.2,2.721,5.8,2.449,229.83,2.091
1981-07-07,0.873,0.53,1.2,2.719,5.779,2.444,228.75,2.092
1981-07-08,0.874,0.53,1.21,2.753,5.868,2.476,229.45,2.115
1981-07-09,0.875,0.53,1.21,2.743,5.869,2.466,228.85,2.106
1981-07-10,0.874,0.53,1.2,2.713,5.826,2.439,228.3,2.078
1981-07-13,0.873,0.53,1.2,2.7,5.774,2.423,228.3,2.071
1981-07-14,0.875,0.54,1.21,2.726,5.805,2.448,231,2.094
1981-07-15,0.873,0.53,1.2,2.682,5.728,2.408,230.6,2.07
1981-07-16,0.873,0.53,1.2,2.685,5.709,2.411,231.28,2.074
1981-07-17,0.873,0.53,1.21,2.702,5.769,2.427,231.97,2.085
1981-07-20,0.874,0.54,1.21,2.724,5.791,2.447,233,2.097
1981-07-21,0.878,0.54,1.21,2.746,5.859,2.47,234.35,2.116
1981-07-22,0.876,0.54,1.21,2.717,5.803,2.441,234.5,2.102
1981-07-23,0.877,0.54,1.22,2.724,5.816,2.446,234.9,2.109
1981-07-24,0.877,0.54,1.21,2.714,5.805,2.438,234.52,2.105
1981-07-27,0.877,0.54,1.22,2.714,5.788,2.436,236.1,2.113
1981-07-28,0.878,0.54,1.23,2.714,5.801,2.441,237.25,2.115
1981-07-29,0.878,0.54,1.23,2.73,5.828,2.458,237.85,2.122
1981-07-30,0.88,0.54,1.23,2.733,5.825,2.457,238.8,2.132
1981-07-31,0.881,0.54,1.23,2.745,5.871,2.471,240.4,2.149
1981-08-03,0.888,0.56,1.24,2.805,6.011,2.527,245.4,2.198
1981-08-04,0.891,0.56,1.24,2.81,6.025,2.535,246.1,2.204
1981-08-05,0.887,0.55,1.24,2.785,5.979,2.51,240.9,2.181
1981-08-06,0.885,0.56,1.24,2.798,6.005,2.522,239.9,2.189
1981-08-07,0.882,0.56,1.24,2.813,6.08,2.532,234.9,2.185
1981-08-10,0.883,0.56,1.24,2.857,6.153,2.571,236.1,2.2
1981-08-11,0.885,0.56,1.23,2.842,6.144,2.559,235.75,2.195
1981-08-12,0.878,0.55,1.23,2.775,5.99,2.499,230.2,2.16
1981-08-13,0.88,0.55,1.23,2.792,6.045,2.517,231.7,2.169
1981-08-14,0.879,0.55,1.23,2.804,6.045,2.527,233.75,2.186
1981-08-17,0.876,0.55,1.22,2.776,5.98,2.497,229.8,2.172
1981-08-18,0.874,0.55,1.22,2.773,5.938,2.498,229.2,2.177
1981-08-19,0.873,0.55,1.21,2.772,5.948,2.498,230.35,2.17
1981-08-20,0.87,0.54,1.21,2.744,5.918,2.471,228.9,2.152
1981-08-21,0.868,0.53,1.21,2.722,5.878,2.449,227.25,2.138
1981-08-24,0.868,0.54,1.21,2.748,5.91,2.474,228.4,2.147
1981-08-25,0.873,0.55,1.21,2.782,6.013,2.504,230.6,2.175
1981-08-26,0.872,0.54,1.21,2.743,5.9,2.465,230.1,2.148
1981-08-27,0.872,0.54,1.21,2.749,5.928,2.476,230.95,2.148
1981-08-28,0.87,0.54,1.2,2.723,5.865,2.451,229.1,2.132
1981-08-31,0.87,0.54,1.2,2.719,5.865,2.448,230.5,2.142
1981-09-01,0.873,0.55,1.2,2.727,5.888,2.456,230.95,2.16
1981-09-02,0.871,0.54,1.2,2.71,5.844,2.44,229.7,2.15
1981-09-03,0.87,0.54,1.19,2.688,5.825,2.426,230.4,2.117
1981-09-04,0.87,0.54,1.2,2.679,5.798,2.411,229.7,2.09
1981-09-08,0.874,0.56,1.2,2.698,5.844,2.437,232.5,2.118
1981-09-09,0.877,0.56,1.21,2.69,5.823,2.43,233.8,2.099
1981-09-10,0.874,0.55,1.2,2.655,5.76,2.399,230.9,2.063
1981-09-11,0.875,0.56,1.2,2.663,5.76,2.401,231.35,2.052
1981-09-14,0.872,0.56,1.2,2.628,5.703,2.376,230.2,2.033
1981-09-15,0.867,0.55,1.2,2.586,5.601,2.338,225.7,1.998
1981-09-16,0.865,0.54,1.2,2.555,5.53,2.307,226.95,1.98
1981-09-17,0.865,0.55,1.2,2.525,5.475,2.28,226.3,1.962
1981-09-18,0.865,0.55,1.2,2.52,5.448,2.27,226.3,1.948
1981-09-21,0.864,0.54,1.2,2.474,5.288,2.23,224.2,1.907
1981-09-22,0.864,0.55,1.2,2.532,5.415,2.282,226.8,1.96
1981-09-23,0.869,0.55,1.2,2.559,5.478,2.3,227.9,1.964
1981-09-24,0.871,0.56,1.2,2.578,5.54,2.317,229.1,1.975
1981-09-25,0.873,0.56,1.2,2.595,5.565,2.323,229.7,1.977
1981-09-28,0.876,0.56,1.2,2.605,5.605,2.34,232.45,1.979
1981-09-29,0.874,0.56,1.2,2.574,5.535,2.311,231.9,1.963
1981-09-30,0.875,0.55,1.21,2.589,5.563,2.325,232.3,1.975
1981-10-01,0.875,0.55,1.21,2.581,5.569,2.323,233.1,1.969
1981-10-02,0.873,0.55,1.2,2.548,5.51,2.294,232.05,1.935
1981-10-05,0.87,0.54,1.2,2.464,5.584,2.225,227.6,1.887
1981-10-06,0.871,0.54,1.2,2.49,5.645,2.253,230.4,1.905
1981-10-07,0.867,0.54,1.2,2.457,5.569,2.219,228.5,1.878
1981-10-08,0.867,0.53,1.2,2.445,5.527,2.206,228.35,1.866
1981-10-09,0.866,0.53,1.2,2.423,5.498,2.191,226.55,1.84
1981-10-13,0.868,0.54,1.2,2.45,5.572,2.222,228.6,1.86
1981-10-14,0.87,0.54,1.2,2.453,5.575,2.223,228.75,1.862
1981-10-15,0.873,0.54,1.2,2.463,5.591,2.23,230.6,1.87
1981-10-16,0.876,0.55,1.2,2.47,5.605,2.238,230.6,1.87
1981-10-19,0.875,0.54,1.2,2.465,5.594,2.233,232.35,1.865
1981-10-20,0.876,0.55,1.2,2.469,5.605,2.237,232.7,1.876
1981-10-21,0.88,0.55,1.21,2.51,5.703,2.273,233.7,1.897
1981-10-22,0.88,0.55,1.21,2.522,5.722,2.282,233.65,1.902
1981-10-23,0.878,0.55,1.2,2.512,5.709,2.275,232.3,1.889
1981-10-26,0.883,0.55,1.21,2.549,5.799,2.31,236.15,1.917
1981-10-27,0.882,0.55,1.21,2.545,5.785,2.306,234.75,1.909
1981-10-28,0.881,0.55,1.21,2.53,5.753,2.291,234.05,1.883
1981-10-29,0.881,0.55,1.21,2.503,5.69,2.27,234.35,1.86
1981-10-30,0.88,0.54,1.2,2.473,5.655,2.244,232.8,1.835
1981-11-02,0.875,0.53,1.2,2.45,5.571,2.223,229.15,1.803
1981-11-04,0.875,0.53,1.2,2.436,5.574,2.212,227.3,1.788
1981-11-05,0.874,0.53,1.2,2.453,5.623,2.225,228.5,1.793
1981-11-06,0.875,0.53,1.19,2.446,5.61,2.222,229.05,1.791
1981-11-09,0.874,0.53,1.19,2.428,5.58,2.206,226.78,1.77
1981-11-10,0.877,0.54,1.19,2.447,5.637,2.229,229.85,1.793
1981-11-12,0.875,0.53,1.19,2.425,5.583,2.212,227.25,1.759
1981-11-13,0.874,0.52,1.19,2.428,5.6,2.222,227.35,1.757
1981-11-16,0.874,0.52,1.19,2.448,5.643,2.241,225.7,1.766
1981-11-17,0.874,0.53,1.19,2.458,5.683,2.252,224.25,1.802
1981-11-18,0.873,0.52,1.18,2.448,5.631,2.236,222.2,1.789
1981-11-19,0.872,0.52,1.18,2.455,5.656,2.244,220.3,1.797
1981-11-20,0.873,0.53,1.18,2.469,5.697,2.259,218.65,1.818
1981-11-23,0.872,0.53,1.18,2.468,5.683,2.253,217.6,1.806
1981-11-24,0.871,0.52,1.18,2.445,5.633,2.23,215.9,1.786
1981-11-25,0.87,0.52,1.18,2.441,5.634,2.232,216.6,1.78
1981-11-27,0.869,0.51,1.18,2.425,5.591,2.216,215.65,1.778
1981-11-30,0.868,0.51,1.18,2.426,5.604,2.214,214.2,1.773
1981-12-01,0.871,0.51,1.18,2.434,5.617,2.224,216.4,1.787
1981-12-02,0.872,0.51,1.18,2.429,5.6,2.218,214.7,1.779
1981-12-03,0.875,0.52,1.18,2.442,5.63,2.232,216.65,1.793
1981-12-04,0.874,0.52,1.18,2.435,5.618,2.227,216.5,1.789
1981-12-07,0.875,0.52,1.18,2.448,5.646,2.241,217.55,1.807
1981-12-08,0.878,0.52,1.18,2.457,5.676,2.249,218,1.827
1981-12-09,0.878,0.52,1.18,2.452,5.679,2.241,218.4,1.83
1981-12-10,0.881,0.53,1.19,2.46,5.719,2.254,218.6,1.847
1981-12-11,0.882,0.53,1.19,2.483,5.753,2.261,219.3,1.846
1981-12-14,0.885,0.54,1.2,2.496,5.776,2.283,220.75,1.847
1981-12-15,0.883,0.53,1.19,2.483,5.737,2.268,217.5,1.833
1981-12-16,0.884,0.53,1.19,2.49,5.766,2.278,218.3,1.828
1981-12-17,0.883,0.53,1.19,2.493,5.76,2.277,218.45,1.823
1981-12-18,0.885,0.53,1.19,2.506,5.78,2.292,219,1.83
1981-12-21,0.886,0.53,1.19,2.495,5.764,2.284,220.05,1.821
1981-12-22,0.885,0.53,1.18,2.495,5.755,2.273,219.35,1.814
1981-12-23,0.887,0.53,1.18,2.496,5.765,2.275,220.7,1.814
1981-12-24,0.888,0.53,1.18,2.495,5.77,2.268,222.1,1.815
1981-12-28,0.889,0.53,1.18,2.499,5.748,2.27,222.8,1.809
1981-12-29,0.888,0.53,1.19,2.498,5.74,2.272,222.3,1.805
1981-12-30,0.886,0.52,1.18,2.475,5.728,2.251,219.8,1.804
1981-12-31,0.887,0.52,1.19,2.455,5.685,2.238,219.8,1.788
1982-01-04,0.886,0.52,1.19,2.459,5.686,2.241,218.75,1.792
1982-01-05,0.887,0.52,1.19,2.481,5.739,2.262,219.7,1.811
1982-01-06,0.887,0.52,1.19,2.467,5.705,2.246,219.6,1.811
1982-01-07,0.89,0.52,1.19,2.481,5.739,2.261,222,1.829
1982-01-08,0.89,0.52,1.19,2.479,5.74,2.259,221.4,1.827
1982-01-11,0.893,0.53,1.19,2.502,5.799,2.284,223.3,1.855
1982-01-12,0.894,0.53,1.19,2.506,5.801,2.287,223.05,1.858
1982-01-13,0.895,0.54,1.19,2.509,5.828,2.293,224.35,1.86
1982-01-14,0.898,0.54,1.19,2.523,5.853,2.306,224.5,1.855
1982-01-15,0.898,0.53,1.19,2.532,5.867,2.312,224.5,1.856
1982-01-18,0.898,0.53,1.2,2.518,5.832,2.298,225.35,1.849
1982-01-19,0.898,0.53,1.19,2.515,5.841,2.295,224.5,1.847
1982-01-20,0.899,0.53,1.19,2.529,5.873,2.309,225.5,1.861
1982-01-21,0.899,0.53,1.19,2.52,5.85,2.297,225.65,1.844
1982-01-22,0.902,0.53,1.19,2.529,5.878,2.309,227.4,1.853
1982-01-25,0.905,0.54,1.2,2.56,5.943,2.338,229.4,1.87
1982-01-26,0.905,0.53,1.19,2.536,5.894,2.314,228.25,1.851
1982-01-27,0.907,0.54,1.2,2.553,5.916,2.323,229.6,1.856
1982-01-28,0.91,0.53,1.2,2.552,5.921,2.328,231,1.858
1982-01-29,0.915,0.53,1.2,2.543,5.894,2.317,228.3,1.846
1982-02-01,0.913,0.54,1.2,2.572,5.973,2.35,232.6,1.875
1982-02-02,0.913,0.54,1.21,2.575,5.965,2.353,233.25,1.883
1982-02-03,0.916,0.54,1.21,2.585,6.007,2.36,234.8,1.897
1982-02-04,0.914,0.53,1.2,2.568,5.955,2.342,233.15,1.877
1982-02-05,0.916,0.54,1.21,2.574,5.964,2.345,233.5,1.885
1982-02-08,0.917,0.54,1.21,2.587,5.991,2.358,234.75,1.895
1982-02-09,0.921,0.54,1.22,2.606,6.028,2.375,236.5,1.912
1982-02-10,0.92,0.54,1.21,2.599,6.009,2.367,236.35,1.904
1982-02-11,0.92,0.54,1.21,2.595,6.007,2.367,235.75,1.897
1982-02-16,0.92,0.55,1.22,2.625,6.077,2.396,240.65,1.911
1982-02-17,0.929,0.54,1.22,2.629,6.088,2.399,240.35,1.915
1982-02-18,0.926,0.54,1.21,2.594,6.03,2.366,235.5,1.895
1982-02-19,0.925,0.54,1.22,2.594,6.008,2.365,233.6,1.884
1982-02-22,0.924,0.54,1.22,2.58,6.012,2.352,232.1,1.872
1982-02-23,0.928,0.55,1.22,2.602,6.038,2.373,234.9,1.879
1982-02-24,0.928,0.55,1.22,2.602,6.037,2.367,234.45,1.877
1982-02-25,0.93,0.55,1.22,2.601,6.04,2.37,236.05,1.88
1982-02-26,0.932,0.55,1.23,2.62,6.089,2.388,237.25,1.899
1982-03-01,0.935,0.55,1.23,2.619,6.087,2.388,238.3,1.894
1982-03-02,0.934,0.55,1.23,2.608,6.068,2.377,237.7,1.878
1982-03-03,0.934,0.55,1.22,2.6,6.062,2.372,236.6,1.881
1982-03-04,0.935,0.55,1.22,2.595,6.05,2.365,236.55,1.871
1982-03-05,0.935,0.54,1.21,2.572,6.003,2.344,233.9,1.85
1982-03-08,0.935,0.55,1.21,2.566,6.001,2.343,234.3,1.842
1982-03-09,0.94,0.55,1.21,2.593,6.064,2.368,237.55,1.866
1982-03-10,0.94,0.55,1.21,2.582,6.048,2.358,237.25,1.859
1982-03-11,0.943,0.55,1.21,2.596,6.073,2.371,239.4,1.87
1982-03-12,0.944,0.56,1.22,2.604,6.095,2.38,240.1,1.881
1982-03-15,0.945,0.55,1.22,2.6,6.088,2.374,240.5,1.878
1982-03-16,0.943,0.55,1.22,2.607,6.128,2.378,241.6,1.882
1982-03-17,0.943,0.55,1.22,2.607,6.136,2.373,241.4,1.882
1982-03-18,0.944,0.55,1.22,2.614,6.2,2.375,242.1,1.886
1982-03-19,0.947,0.56,1.22,2.619,6.2,2.384,244,1.898
1982-03-22,0.948,0.56,1.22,2.64,6.246,2.391,245.3,1.906
1982-03-23,0.948,0.55,1.22,2.637,6.254,2.385,244.9,1.896
1982-03-24,0.946,0.55,1.22,2.643,6.205,2.387,243.6,1.899
1982-03-25,0.949,0.56,1.23,2.654,6.245,2.394,245.35,1.907
1982-03-26,0.949,0.56,1.23,2.654,6.263,2.396,247.1,1.913
1982-03-29,0.952,0.56,1.23,2.674,6.255,2.415,247.2,1.939
1982-03-30,0.951,0.56,1.23,2.669,6.233,2.408,245.3,1.929
1982-03-31,0.953,0.56,1.23,2.68,6.282,2.418,248.25,1.939
1982-04-01,0.951,0.56,1.23,2.668,6.254,2.403,246.2,1.941
1982-04-02,0.951,0.56,1.23,2.659,6.235,2.398,245.6,1.94
1982-04-05,0.954,0.56,1.23,2.67,6.263,2.408,248.4,1.954
1982-04-06,0.954,0.57,1.23,2.676,6.27,2.414,248.4,1.967
1982-04-07,0.953,0.57,1.23,2.675,6.289,2.414,245.9,1.963
1982-04-08,0.958,0.57,1.23,2.685,6.313,2.423,248.75,1.986
1982-04-09,0.957,0.57,1.23,2.683,6.305,2.423,248.05,1.983
1982-04-12,0.955,0.57,1.23,2.681,6.307,2.42,248,1.979
1982-04-13,0.954,0.57,1.22,2.678,6.283,2.412,246.7,1.956
1982-04-14,0.954,0.57,1.22,2.683,6.291,2.419,247.45,1.97
1982-04-15,0.955,0.57,1.22,2.685,6.293,2.425,248.4,1.98
1982-04-16,0.954,0.57,1.22,2.686,6.301,2.422,247.8,1.978
1982-04-19,0.952,0.56,1.22,2.676,6.27,2.41,245,1.958
1982-04-20,0.95,0.56,1.22,2.662,6.272,2.399,243.15,1.949
1982-04-21,0.95,0.56,1.22,2.66,6.243,2.395,243.2,1.954
1982-04-22,0.949,0.56,1.23,2.66,6.246,2.396,242.8,1.966
1982-04-23,0.949,0.56,1.22,2.65,6.24,2.388,241.15,1.971
1982-04-26,0.948,0.56,1.22,2.638,6.195,2.374,238.4,1.957
1982-04-27,0.947,0.56,1.23,2.633,6.19,2.369,238,1.956
1982-04-28,0.944,0.56,1.23,2.616,6.14,2.356,237.25,1.951
1982-04-29,0.943,0.56,1.22,2.603,6.11,2.339,235.9,1.96
1982-04-30,0.942,0.56,1.22,2.583,6.096,2.331,235.85,1.957
1982-05-03,0.942,0.55,1.22,2.593,6.075,2.339,236.6,1.944
1982-05-04,0.944,0.56,1.23,2.603,6.093,2.345,237.55,1.958
1982-05-05,0.942,0.55,1.22,2.582,6.054,2.321,234.1,1.939
1982-05-06,0.938,0.55,1.22,2.565,6.028,2.31,233.55,1.919
1982-05-07,0.936,0.55,1.22,2.547,5.975,2.29,232.92,1.888
1982-05-10,0.938,0.54,1.23,2.546,5.959,2.286,233.3,1.899
1982-05-11,0.938,0.55,1.23,2.54,5.959,2.282,232.85,1.911
1982-05-12,0.939,0.54,1.24,2.539,5.955,2.283,233.8,1.928
1982-05-13,0.942,0.55,1.24,2.552,5.994,2.293,235.2,1.938
1982-05-14,0.942,0.55,1.24,2.567,6.03,2.307,235.25,1.946
1982-05-17,0.945,0.55,1.24,2.562,5.998,2.305,236.85,1.958
1982-05-18,0.946,0.55,1.24,2.578,6.023,2.317,237.25,1.975
1982-05-19,0.949,0.56,1.24,2.578,6.058,2.319,238.95,1.975
1982-05-20,0.948,0.56,1.23,2.578,6.028,2.317,238.3,1.973
1982-05-21,0.945,0.56,1.24,2.566,6.005,2.306,237.6,1.964
1982-05-24,0.945,0.55,1.24,2.562,5.955,2.301,238.4,1.957
1982-05-25,0.948,0.55,1.24,2.572,5.994,2.315,240.2,1.962
1982-05-26,0.949,0.56,1.24,2.591,6.043,2.329,240.4,1.973
1982-05-27,0.951,0.56,1.24,2.6,6.124,2.346,242.9,1.999
1982-05-28,0.952,0.56,1.24,2.603,6.125,2.348,243.3,1.998
1982-06-01,0.956,0.56,1.25,2.637,6.174,2.376,244.3,2.025
1982-06-02,0.956,0.56,1.25,2.629,6.163,2.369,244.7,2.02
1982-06-03,0.954,0.56,1.24,2.615,6.175,2.363,243.2,2.024
1982-06-04,0.954,0.56,1.25,2.62,6.17,2.365,243.65,2.029
1982-06-07,0.956,0.56,1.25,2.641,6.193,2.382,245.65,2.032
1982-06-08,0.959,0.56,1.26,2.657,6.243,2.401,247,2.045
1982-06-09,0.961,0.56,1.26,2.672,6.3,2.415,248.95,2.057
1982-06-10,0.963,0.57,1.26,2.666,6.302,2.413,249.3,2.063
1982-06-11,0.962,0.56,1.26,2.65,6.33,2.395,247.55,2.049
1982-06-14,0.967,0.57,1.27,2.674,6.713,2.422,250.65,2.072
1982-06-15,0.968,0.57,1.28,2.674,6.723,2.42,251.65,2.077
1982-06-16,0.971,0.57,1.28,2.688,6.745,2.434,252.85,2.096
1982-06-17,0.974,0.57,1.29,2.699,6.777,2.446,254.5,2.116
1982-06-18,0.977,0.58,1.29,2.712,6.825,2.461,255.15,2.126
1982-06-21,0.979,0.58,1.3,2.725,6.868,2.478,257.15,2.129
1982-06-22,0.977,0.58,1.3,2.702,6.813,2.454,254.5,2.089
1982-06-23,0.979,0.58,1.3,2.73,6.875,2.477,256,2.116
1982-06-24,0.978,0.58,1.29,2.735,6.855,2.474,252.4,2.103
1982-06-25,0.98,0.58,1.29,2.743,6.895,2.487,257.7,2.126
1982-06-28,0.983,0.58,1.3,2.755,6.915,2.493,258.95,2.137
1982-06-29,0.98,0.58,1.3,2.727,6.845,2.463,255.55,2.107
1982-06-30,0.978,0.58,1.29,2.72,6.83,2.46,255,2.1
1982-07-01,0.98,0.58,1.29,2.729,6.849,2.47,255.95,2.103
1982-07-02,0.98,0.58,1.29,2.736,6.868,2.477,257,2.104
1982-07-06,0.984,0.58,1.29,2.751,6.908,2.49,257.7,2.12
1982-07-07,0.987,0.58,1.3,2.769,6.963,2.511,259,2.144
1982-07-08,0.968,0.58,1.29,2.776,6.993,2.514,257.85,2.147
1982-07-09,0.984,0.58,1.28,2.748,6.923,2.494,255.8,2.123
1982-07-12,0.985,0.58,1.27,2.73,6.883,2.478,254.25,2.108
1982-07-13,0.989,0.58,1.27,2.753,6.936,2.497,257.5,2.13
1982-07-14,0.988,0.58,1.27,2.752,6.933,2.496,256.35,2.131
1982-07-15,0.988,0.58,1.27,2.752,6.94,2.493,255.95,2.123
1982-07-16,0.988,0.58,1.26,2.731,6.888,2.477,254.05,2.104
1982-07-19,0.987,0.58,1.26,2.732,6.883,2.474,254.65,2.105
1982-07-20,0.989,0.58,1.26,2.712,6.823,2.451,253.75,2.085
1982-07-21,0.989,0.57,1.25,2.689,6.768,2.431,252.05,2.06
1982-07-22,0.991,0.57,1.26,2.687,6.773,2.433,251.85,2.063
1982-07-23,0.996,0.57,1.26,2.648,6.678,2.396,249.2,2.021
1982-07-26,0.992,0.57,1.26,2.665,6.701,2.409,250.95,2.029
1982-07-27,0.996,0.57,1.26,2.686,6.765,2.428,252.3,2.049
1982-07-28,0.999,0.57,1.26,2.71,6.815,2.45,254.8,2.074
1982-07-29,1.003,0.58,1.26,2.721,6.835,2.46,256.6,2.096
1982-07-30,1.011,0.58,1.26,2.727,6.855,2.466,258.1,2.1
1982-08-02,1.004,0.57,1.25,2.69,6.78,2.434,256.6,2.066
1982-08-03,1.005,0.57,1.25,2.694,6.793,2.442,257.85,2.072
1982-08-04,1.011,0.58,1.25,2.741,6.905,2.486,260.35,2.117
1982-08-05,1.013,0.58,1.25,2.739,6.918,2.486,259.85,2.12
1982-08-06,1.015,0.58,1.25,2.756,6.95,2.497,260.1,2.131
1982-08-09,1.02,0.59,1.25,2.77,7,2.518,262.3,2.15
1982-08-10,1.021,0.59,1.25,2.769,6.996,2.516,263.9,2.147
1982-08-11,1.023,0.59,1.25,2.779,7.021,2.523,263.4,2.155
1982-08-12,1.026,0.59,1.26,2.775,7.008,2.518,263.2,2.159
1982-08-13,1.026,0.59,1.25,2.763,6.98,2.51,262.1,2.145
1982-08-16,1.029,0.59,1.25,2.775,7.013,2.52,264.05,2.16
1982-08-17,1.031,0.59,1.24,2.76,6.983,2.507,264.05,2.148
1982-08-18,1.027,0.58,1.24,2.729,6.95,2.48,259.2,2.11
1982-08-19,1.03,0.58,1.24,2.735,6.963,2.486,258.35,2.115
1982-08-20,1.025,0.57,1.24,2.697,6.844,2.453,254.75,2.076
1982-08-23,1.024,0.57,1.24,2.698,6.869,2.455,254.6,2.076
1982-08-24,1.019,0.57,1.23,2.658,6.785,2.418,251.5,2.04
1982-08-25,1.018,0.57,1.23,2.664,6.845,2.428,251,2.043
1982-08-26,1.021,0.57,1.23,2.676,6.873,2.439,253.2,2.07
1982-08-27,1.029,0.58,1.24,2.708,6.934,2.471,256.6,2.098
1982-08-30,1.036,0.59,1.24,2.745,7.007,2.507,260.95,2.14
1982-08-31,1.037,0.58,1.24,2.73,7.012,2.497,261.1,2.127
1982-09-01,1.035,0.58,1.24,2.726,7,2.491,259.1,2.125
1982-09-02,1.031,0.58,1.24,2.712,6.743,2.474,256.2,2.109
1982-09-03,1.034,0.58,1.24,2.716,6.985,2.476,257.8,2.103
1982-09-07,1.034,0.58,1.24,2.712,6.998,2.474,257.45,2.106
1982-09-08,1.037,0.58,1.24,2.723,7.023,2.488,259.5,2.125
1982-09-09,1.036,0.58,1.23,2.72,7.025,2.481,258.65,2.114
1982-09-10,1.041,0.58,1.24,2.745,7.09,2.505,262.65,2.144
1982-09-13,1.047,0.59,1.24,2.757,7.128,2.519,264,2.148
1982-09-14,1.045,0.59,1.24,2.753,7.095,2.513,263.25,2.145
1982-09-15,1.045,0.59,1.24,2.755,7.095,2.515,263.4,2.145
1982-09-16,1.047,0.59,1.23,2.75,7.09,2.513,263.4,2.139
1982-09-17,1.044,0.58,1.23,2.74,7.065,2.501,263.2,2.132
1982-09-20,1.045,0.58,1.23,2.744,7.078,2.503,264.5,2.14
1982-09-21,1.047,0.58,1.23,2.746,7.073,2.505,265.1,2.145
1982-09-22,1.045,0.58,1.23,2.738,7.06,2.497,262.65,2.138
1982-09-23,1.046,0.58,1.23,2.752,7.099,2.509,264.95,2.152
1982-09-24,1.048,0.59,1.23,2.753,7.093,2.514,266.25,2.166
1982-09-27,1.052,0.59,1.23,2.781,7.18,2.541,269.8,2.181
1982-09-28,1.054,0.59,1.24,2.783,7.173,2.543,270,2.182
1982-09-29,1.053,0.59,1.23,2.766,7.135,2.528,268.85,2.17
1982-09-30,1.053,0.59,1.24,2.765,7.138,2.529,268.3,2.171
1982-10-01,1.054,0.59,1.24,2.762,7.138,2.526,268.9,2.174
1982-10-04,1.057,0.59,1.24,2.789,7.208,2.554,273.5,2.203
1982-10-05,1.06,0.59,1.24,2.789,7.204,2.552,273.8,2.199
1982-10-06,1.06,0.59,1.24,2.781,7.199,2.545,273.95,2.188
1982-10-07,1.056,0.59,1.24,2.758,7.142,2.523,270.1,2.156
1982-10-08,1.051,0.59,1.23,2.758,7.165,2.527,267.7,2.154
1982-10-12,1.05,0.58,1.23,2.721,7.047,2.489,262.6,2.118
1982-10-13,1.053,0.59,1.23,2.742,7.1,2.511,266.65,2.142
1982-10-14,1.054,0.59,1.23,2.748,7.133,2.517,268.5,2.155
1982-10-15,1.058,0.59,1.23,2.745,7.118,2.517,269.7,2.152
1982-10-18,1.058,0.59,1.23,2.743,7.103,2.515,268.55,2.15
1982-10-19,1.058,0.59,1.22,2.744,7.098,2.516,268.3,2.158
1982-10-20,1.061,0.59,1.23,2.754,7.126,2.525,270.4,2.171
1982-10-21,1.063,0.59,1.23,2.759,7.145,2.53,273,2.175
1982-10-22,1.064,0.59,1.23,2.755,7.158,2.529,273.45,2.177
1982-10-25,1.067,0.6,1.23,2.776,7.201,2.555,276.55,2.198
1982-10-26,1.068,0.59,1.23,2.767,7.186,2.548,276.05,2.195
1982-10-27,1.068,0.59,1.23,2.765,7.177,2.543,276.05,2.192
1982-10-28,1.07,0.6,1.23,2.781,7.229,2.561,277.45,2.212
1982-10-29,1.069,0.6,1.23,2.781,7.24,2.56,277.1,2.208
1982-11-01,1.069,0.59,1.22,2.773,7.198,2.553,276.9,2.191
1982-11-03,1.069,0.6,1.22,2.78,7.205,2.558,276.52,2.2
1982-11-04,1.071,0.6,1.22,2.802,7.269,2.576,277.65,2.222
